name,words
콜마비앤에이치,"['기초 의약물질 및 생물학적 제제 제조업', '건강기능식품', '제약', '마비', '이치', '경제', '중국', '애터', '외국인', '대표']"
신라에스지,"['음·식료품 및 담배 도매업', '수산물도매', '식품', '신라', '영업', '스지', '경제', '분기', '한국', '대비']"
LG화학,"['기초 화학물질 제조업', '유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매', '화학', '화학', 'LG', '배터리', '경제', '공장', '시장', '전기']"
농심,"['기타 식품 제조업', '라면,스낵,유지 제조,도매,수출입', '식품', '라면', '제품', '경제', '출시', '코로나', '시장', '신라면']"
지니뮤직,"['자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업', '유무선 음악포털서비스', '방송과엔터테인먼트', '뮤직', '지니', '경제', '음악', '서비스', '음원', '플랫폼']"
한미사이언스,"['기타 금융업', '항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매', '제약', '사이언스', '경제', '바이오', '개발', '만주', '포항', 'Bio']"
대상,"['기타 식품 제조업', '전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사', '식품', '정원', '있', '경제', '제품', '시장', '식품', '영업']"
금강공업,"['1차 철강 제조업', '건설가설재,강관,거푸집 제조,판매', '건축제품', '경제', '차트', '외국인', '상승', '중기', '기관', '매수']"
HDC아이콘트롤스,"['전기 및 통신 공사업', '기계설비공사, 스마트홈, 지능형 빌딩, SOC', '건설', 'HDC', '아이', '경제', '콘트롤', 'com', '결정', '한경']"
아주캐피탈,"['기타 금융업', '투자회사,할부금융,리스/자동차정비,자동차리스', '기타금융', '캐피탈', '경제', '금융', '본부', '기자', '투자', '베스트']"
램테크놀러지,"['기초 화학물질 제조업', 'AMOLED 마스크 세정액, 반도체 식각액, 반도체 박리액', '반도체와반도체장비', '테크놀러지', '경제', '소재', '반도체', '공장', '생산', '식각']"
GKL,"['유원지 및 기타 오락관련 서비스업', '카지노', '호텔,레스토랑,레저', '경제', '영업', '카지노', '코로나', '뉴스', '실적', '전년']"
YW,"['상품 종합 도매업', '이동통신중계시스템, 데이터네트웍장비, 광전송 장비', '판매업체', '경제', '영업', '분기', '공시', '대비']"
럭슬,"['자동차 신품 부품 제조업', '김치냉장고부품', '자동차부품', '연체', '럭', '대출', '원리금', '경제', '헤럴드', '성실']"
슈프리마,"['통신 및 방송 장비 제조업', '바이오인식 관련 제품', '전자장비와기기', '프리마', '경제', '인식', '지문', '분기', '영업', '스마트폰']"
티움바이오,"['자연과학 및 공학 연구개발업', '특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제', '제약', '바이오', '기술', '개발', '임상', 'TU', '수출', '경제']"
삼아알미늄,"['1차 비철금속 제조업', '알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출', '비철금속', '알미늄', '경제', '뉴스', '실적', '데일리', '기사']"
디오,"['의료용 기기 제조업', '자동포장기계', '건강관리장비와용품', '영업', '경제', '시장', '매출', '대비', '이익', '올해']"
하이비젼시스템,"['사진장비 및 광학기기 제조업', '카메라모듈 제조검사용 장비', '핸드셋', '시스템', '비젼', '모듈', '경제', '카메라', '해상력', '고객']"
카스,"['기계장비 및 관련 물품 도매업', '전자저울,로드셀', '전자장비와기기', '치즈볼', '초음파', 'PBR', '업종', '경제']"
서진시스템,"['통신 및 방송 장비 제조업', '통신장비부품,휴대폰부품(메탈케이스 등)', '통신장비', '서진', '시스템', '경제', '데일리', '발행', '기자', '성장']"
씨젠,"['의료용품 및 기타 의약 관련제품 제조업', '호흡기성 병원체 검사제품, 성감염증원인균 검사제품', '생명과학도구및서비스', '씨', '코로나', '진단', '경제', '키트', '한국', '기업']"
에이치엔티,"['전자부품 제조업', '휴대폰 카메라 모듈', '핸드셋', '이치엔', '주행', '자율', '경제', '기술력', '해군사관학교', '최근']"
크루셜텍,"['전자부품 제조업', '옵티컬트랙패드, LED플래시모듈, PL Lens', '핸드셋', '크루셜', '스마트폰', '경제', '지정', '관리', '증자', '신주']"
소리바다,"['자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업', '수도용 및 원예용 상토', '방송과엔터테인먼트', '바다', '소리', '경제', '중국', '영업', '기자', '이사']"
S&K폴리텍,"['전자부품 제조업', '고밀도폴리우레탄폼시트', '전자장비와기기', '폴리', 'K', '경제', '영업', '차트']"
디티알오토모티브,"['일차전지 및 축전지 제조업', '자동차용 밧데리', '자동차부품', '모티브', '알', '오토', '경제', '영업', '분기']"
동구바이오제약,"['의약품 제조업', '피부, 비뇨기과 완제의약품', '제약', '바이오', '제약', '동구', '경제', '배당', '헤럴드', '기자']"
쎄트렉아이,"['항공기,우주선 및 부품 제조업', '소형인공위성,지상시스템', '우주항공과국방', '트렉', '아이', '경제', '대비', '영업', '전년', '이익']"
CJ프레시웨이,"['음·식료품 및 담배 도매업', '식자재유통, 단체급식', '식품과기본식료품소매', '프레시', 'CJ', '웨이 ', '경제', '운영', '코로나', '농가']"
영화테크,"['자동차 신품 부품 제조업', '자동차 정션박스 등', '자동차부품', '테크', '영화', '경제', '분기', '실적', '영업']"
노바렉스,"['기타 식품 제조업', '건강기능식품 제조', '제약', '렉스', '노바', '시장', '건강', '기능', '성장', '식품']"
대영포장,"['골판지, 종이 상자 및 종이용기 제조업', '골판지원단,골판지상자 제조', '포장재', '대영', '경제', '포장', '상승', '영업', '주가', '만주']"
넥스트BT,"['음·식료품 및 담배 도매업', '건강보조식품 등', '제약', 'BT', '넥스트', '경제', '과학', '생명', '한국', '외국인']"
미원상사,"['기타 화학제품 제조업', '계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조', '화학', '경제', '매수', '기관', '공시', '기자', '외국인', '헤럴드']"
두산퓨얼셀,"['전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업', '연료전지', '전기제품', '얼', '두산', '경제', '연료전지', '계약', '만주', '외국인']"
KB금융,"['기타 금융업', '-', '은행', '금융', 'KB', '그룹', '경제', '인수', '생명', '푸르']"
아이원스,"['특수 목적용 기계 제조업', '반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조', '반도체와반도체장비', '경제', '원스', '체결', '신탁', '증권', '구독', '뉴스']"
유나이티드,"['제약', '제약', '유나이티', '경제', '영업', '선', '베스트', '코로나']"
이크레더블,"['기타 정보 서비스업', '전자신용인증서비스(정보),소프트웨어 개발', '상업서비스와공급품', '단기', '정배', '크레더블', '경제', '상승세', '기업', '외국인']"
케이피에스,"['특수 목적용 기계 제조업', 'OLED 마스크 인장기', '디스플레이장비및부품', '피에스', '케이', '경제', '바이오', '사업', '대표', '씽크']"
시너지이노베이션,"['의료용 기기 제조업', '카메라 어플리케이션 프로세서(CAP)', '건강관리장비와용품', '이노베이션', '시너지', '개발', '경제', '한국', '배지', '수송']"
이트론,"['기타 전문 도매업', '컴퓨터 및 주변장치 제조', '전자장비와기기', '경제', '트론', '외국인', '발행', '자금', '대량', '만주']"
승일,"['기타 금속 가공제품 제조업', '에어졸캔,에어졸발브', '포장재', '한국', '경제', '단기', '최근', '외국인', '순매도', '기관']"
고려제약,"['의약품 제조업', '하벤(종합감기약),뉴로메드(치매치료제)등 70여종', '제약', '제약', '경제', '고려', '차트', '한경', '기사', '뉴스']"
레이언스,"['의료용 기기 제조업', 'TFT Detector, CMOS Detector, I/O Sensor', '건강관리장비와용품', '언스', '레이', '디텍터', '경제', '시장', '주가', '매출']"
지티지웰니스,"['의료용 기기 제조업', '의료기기 및 미용기기', '건강관리장비와용품', '니스', '티지', '세정', '진단', '코로나', '키트', '드롭']"
이건산업,"['나무제품 제조업', '컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대', '건축자재', '산업', '경제', '차트', '영업', '전년', '대비', '이익']"
빙그레,"['낙농제품 및 식용빙과류 제조업', '아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조', '식품', '제품', '출시', '우유', '아이스크림', '경제', '바나나맛', '시장']"
이글루시큐리티,"['기타 정보 서비스업', '통합보안관리솔루션, 보안관제서비스', '소프트웨어', '시큐리티', '보안관', '이글루', '보안', '기술', '특허', 'AI']"
동아타이어,"['고무제품 제조업', '타이어 및 튜브', '자동차부품', '동아', '타이어', '경제', '영업', '전년', '헤럴드', '기자']"
한화에어로스페이스,"['항공기,우주선 및 부품 제조업', '항공기엔진,특수방산장비 제조/정비사업', '우주항공과국방', '한화', '어로', '스페이스', '경제', '테크윈', '영상', '보안']"
인크로스,"['광고업', '미디어렙서비스', '광고', '크로스', '광고', '경제', '영업', '대비', '전년', '투자']"
KTH,"['상품 중개업', 'K쇼핑, 콘텐츠유통, ICT', '인터넷과카탈로그소매', '대비', '전년', '매출', '경제', '영업', '쇼핑', '확대']"
태림포장,"['골판지, 종이 상자 및 종이용기 제조업', '골판지,골판지상자,수출용박스 제조,도매/인쇄', '포장재', '태림', '포장', '경제', '세아', '인수', '상역', '외국인']"
웅진,"['기타 금융업', '교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업', '교육서비스', '경제', '매각', '웅진그룹', '대표', '지분', '웅진씽크빅', '웅진코웨이']"
남광토건,"['토목 건설업', '토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조', '건설', '토건', '남광', '경제', '계약', '수주', '공사', '공시']"
푸른기술,"['컴퓨터 및 주변장치 제조업', '금융자동화기기모듈,역무자동화기기모듈,특수단말시스템', '컴퓨터와주변기기', '상승', '푸른', '기술', '경제', '크로스', '단기간', '골든']"
미래SCI,"['상품 중개업', '규사', '화학', '미래', 'SCI', '연체', '매각', '대출', '공장', '오창']"
MH에탄올,"['알코올음료 제조업', '주정,탄산가스 제조', '음료', 'MH', '경제', '차트', '기관', '한경', '외국인', '뉴스']"
아이티센,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '시스템통합 및 IT서비스', 'IT서비스', '티센', '최대', '경제', '주주', '그룹', '경영', '회장']"
코닉글로리,"['소프트웨어 개발 및 공급업', '네트워크장비공급및인터넷트래픽솔루션', '소프트웨어', '글로리', '코닉', '경제', '외국인', '계약', '네이버', '기관']"
우리손에프앤지,"['도축, 육류 가공 및 저장 처리업', '양돈업, 도축업', '식품', '앤지', '에프', '경제', '테마', '아시아', '전일', '상승']"
에스에너지,"['전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업', '태양광발전시스템,태양전지모듈', '에너지장비및서비스', '에스', '에너지', '경제', '태양광', '외국인', '대비', '발전']"
인콘,"['통신 및 방송 장비 제조업', '영상보안장비 및 영상보안솔루션', 'IT서비스', '경제', '규모', '공급', '필터', '마스크', '부자재', '카메라']"
